neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation,
1,5189,17.9,0.15,K161D,66.31542,159.65731,135.33737,3.58366,0.4781171,0.51005648,1.5514003,1,MPO371020,251,14,1990-2015,0.43,M-h,3Eh,MPCLINUX,9803,-5189,1990 UQ,20151214
1,5324,15.5,0.15,K161D,210.60589,321.15777,352.32241,19.64324,0.6077002,0.19149879,2.9809775,1,MPO350844,169,9,1987-2015,0.66,M-v,38h,MPCLINUX,1804,-5324,Lyapunov,20150127
1,5332,14.6,0.15,K161D,68.76972,305.82315,142.92699,25.47424,0.4566703,0.30977279,2.1632524,0,MPO365312,848,20,1973-2016,0.49,M-v,38h,MPCLINUX,1804,-5332,Davidaguilar,20160219
1,5370,15.2,0.15,K161D,290.54065,161.22308,177.84345,19.12912,0.6355988,0.16224387,3.3293326,1,MPO365312,229,10,1986-2016,0.64,M-v,38h,MPCLINUX,1804,-5370,Taranis,20160211
1,5381,16.6,0.15,K161D,19.19337,37.4269,58.5449,48.96755,0.2962265,1.06871943,0.9474586,3,MPO365313,323,13,1991-2016,0.56,M-h,3Eh,MPCLINUX,5802,-5381,Sekhmet,20160206
1,5496,16,0.15,K161D,85.3055,118.01111,101.07204,67.99186,0.6358981,0.25934943,2.4352629,0,MPO313464,196,12,1973-2014,0.57,M-h,3Eh,MPCLINUX,1803,-5496,1973 NA,20141025
1,5587,13.8,0.15,K161D,334.37664,86.73438,189.97879,18.09569,0.5441627,0.26549744,2.3975214,0,MPO371025,2470,22,1953-2015,0.43,M-h,3Eh,MPCLINUX,1804,-5587,1990 SB,20151218
1,5590,19.7,0.15,K161D,42.80158,34.47362,216.30522,14.18574,0.279442,1.00721507,0.9856466,4,MPO 41499,62,7,1990-1996,0.56,M-v,3Eh,MPCW,4802,-5590,1990 VA,19961205
1,5604,17.1,0.15,K161D,345.67629,82.42611,312.12913,4.73975,0.4060054,1.10122745,0.9287198,2,MPO250262,312,12,1985-2012,0.55,M-h,3Eh,MPCLINUX,9802,-5604,1992 FE,20120420
1,5620,17,0.15,K161D,18.0369,153.77689,128.70332,7.87022,0.4220836,0.31056741,2.1595609,0,MPO332872,394,13,1955-2015,0.51,M-v,38h,MPCLINUX,1804,-5620,Jasonwheeler,20150317
1,5626,14.2,0.15,K161D,310.75452,231.41037,173.26325,3.85414,0.453938,0.30303177,2.1952161,0,MPO344346,1830,21,1970-2015,0.43,M-v,38h,MPCLINUX,1804,-5626,1991 FE,20150714
1,5645,17.1,0.15,K161D,324.43496,48.19562,45.76521,13.50658,0.3872455,0.62491722,1.3549431,1,MPO344346,513,14,1974-2015,0.46,M-h,3Eh,MPCLINUX,1803,-5645,1990 SP,20150704
1,5646,15.3,0.15,K161D,30.08678,335.6527,14.13596,7.91441,0.43717,0.31427308,2.1425515,0,MPO371025,1544,18,1990-2015,0.44,M-v,38h,MPCLINUX,1804,-5646,1990 TR,20151220
1,5653,16.1,0.15,K161D,191.69987,122.49449,9.97875,6.87436,0.3041943,0.41009954,1.7942234,0,MPO350847,1137,17,1974-2015,0.45,M-v,38h,MPCLINUX,1804,-5653,Camarillo,20150207
1,5660,15.4,0.15,K161D,116.03753,126.91762,302.2885,38.06896,0.7621837,0.4131334,1.7854287,2,MPO305464,150,11,1974-2013,0.67,M-h,3Eh,MPCLINUX,1803,-5660,1974 MA,20130301
1,5693,16.6,0.15,K161D,161.75296,258.84155,97.08054,5.05453,0.5852961,0.68766941,1.2712069,1,MPO365316,844,21,1986-2016,0.49,M-h,3Eh,MPCLINUX,9803,-5693,1993 EA,20160215
1,5731,15.6,0.15,K161D,322.14407,217.01963,281.69094,11.42806,0.6537473,0.28952619,2.2629631,0,MPO371026,498,18,1988-2015,0.53,M-h,3Eh,MPCLINUX,1803,-5731,Zeus,20151203
1,5751,14.8,0.15,K161D,300.1202,25.25872,121.69123,16.07391,0.4237763,0.32320074,2.1029122,0,MPO371026,1198,19,1989-2015,0.54,M-v,38h,MPCLINUX,1804,-5751,Zao,20151216
1,5786,17.1,0.15,K161D,353.29005,8.34747,161.31197,23.23372,0.8268665,0.87634897,1.0814788,2,MPO350848,568,20,1991-2015,0.61,M-h,3Eh,MPCLINUX,5803,-5786,Talos,20151017
1,5797,18.8,0.15,K161D,299.29888,168.44196,299.00364,4.18765,0.4439873,0.37822778,1.8936532,0,MPO309195,311,5,1980-2014,0.63,M-h,3Eh,MPCLINUX,804,-5797,Bivoj,20140429
1,5828,16,0.15,K161D,71.97109,152.74382,125.44757,30.11412,0.6949635,0.44550967,1.6978447,1,MPO371027,669,19,1991-2015,0.41,M-h,3Eh,MPCLINUX,1803,-5828,1991 AM,20151221
1,5836,14.7,0.15,K161D,312.26224,77.98333,238.78356,7.94825,0.5363626,0.25846263,2.44083,0,MPO365318,865,20,1981-2015,0.55,M-v,38h,MPCLINUX,1804,-5836,1993 MF,20150409
1,5863,15.6,0.15,K161D,294.95845,115.4318,168.93384,19.48836,0.5055581,0.29740354,2.2228251,0,MPO365319,486,15,1983-2016,0.56,M-h,3Eh,MPCLINUX,1804,-5863,Tara,20160218
1,5869,17.2,0.15,K161D,19.62072,230.77753,227.9176,17.92823,0.3210485,0.40396168,1.8123522,0,MPO371028,471,14,1977-2015,0.43,M-v,38h,MPCLINUX,1804,-5869,Tanith,20151216
1,5879,17.4,0.15,K161D,200.06667,355.68245,145.87462,21.57573,0.2892859,0.47591639,1.624734,1,MPO340738,99,11,1992-2015,0.7,M-v,38h,MPCLINUX,1804,-5879,Almeria,20150621
1,6037,18.7,0.15,K161D,209.31969,242.07544,182.48183,3.49961,0.4995955,0.68771565,1.2711499,0,MPO299005,395,12,1988-2014,0.69,M-v,3Eh,MPCW,8803,-6037,1988 EG,20140628
1,6047,17.8,0.15,K161D,244.40905,103.76209,6.12606,23.47385,0.3520914,0.56190495,1.4544344,1,MPO350850,476,10,1985-2015,0.52,M-h,3Eh,MPCLINUX,1803,-6047,1991 TB1,20150208
1,6050,14.9,0.15,K161D,148.21809,284.85672,88.297,6.40081,0.4360919,0.30124572,2.2038843,0,MPO365321,1234,19,1953-2016,0.45,M-v,38h,MPCLINUX,1804,-6050,Miwablock,20160114
1,6053,14.8,0.15,K161D,159.4536,74.84588,318.35545,21.58292,0.5288599,0.3132672,2.1471354,0,MPO365321,667,14,1976-2015,0.45,M-h,3Eh,MPCLINUX,1804,-6053,1993 BW3,20150510
1,6063,15.9,0.15,K161D,223.84735,337.10232,169.44328,4.92121,0.7664462,0.29945939,2.21264,1,MPO347573,505,16,1960-2015,0.49,M-h,3Eh,MPCLINUX,1803,-6063,Jason,20150906
1,6178,15.1,0.15,K161D,108.58805,127.31358,64.66398,4.30459,0.5817983,0.20785233,2.8224924,0,MPO344350,398,12,1977-2015,0.71,M-v,3Eh,MPCW,1804,-6178,1986 DA,20150728
1,6239,18.5,0.15,K161D,191.37361,239.66276,344.61795,3.94498,0.4127584,0.79765641,1.1514864,1,MPO371031,870,15,1983-2015,0.45,M-h,3Eh,MPCLINUX,8803,-6239,Minos,20151202
1,6455,13.9,0.15,K161D,9.66318,262.77205,26.95502,37.34237,0.5720711,0.29380857,2.2409203,0,MPO337308,1091,19,1989-2015,0.46,M-h,3Eh,MPCLINUX,1803,-6455,1992 HE,20150506
1,6456,15.9,0.15,K161D,83.57742,347.12604,313.62807,8.22619,0.4095577,0.30359399,2.192505,0,MPO371034,611,17,1979-2015,0.49,M-v,38h,MPCLINUX,1804,-6456,Golombek,20151216
1,6489,19.2,0.15,K161D,66.98717,68.57601,209.54372,2.2663,0.6124112,0.25157691,2.4851667,0,MPO355155,935,7,1991-2015,0.71,M-v,3Eh,MPCW,8803,-6489,Golevka,20151013
1,6491,18.9,0.15,K161D,65.45591,323.57847,301.93116,5.94359,0.5904816,0.24923159,2.500733,0,MPO344353,179,7,1991-2015,0.53,M-h,3Eh,MPCLINUX,8804,-6491,1991 OA,20150725
